gene_id,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10
Gene_1555,299,592,433,363,289,505,568,324,384,606
Gene_1556,126,222,205,353,120,152,176,154,165,145
Gene_1557,166,109,211,115,160,212,211,214,203,224
Gene_1558,345,570,680,150,646,471,470,413,576,603
Gene_1559,287,269,488,120,317,376,240,583,410,314
Gene_1560,256,229,146,198,220,190,194,230,172,289
Gene_1561,356,615,464,372,328,521,598,521,313,269
Gene_1562,219,183,170,282,122,269,280,156,133,135
Gene_1563,120,57,113,164,65,105,92,134,59,112
Gene_1564,247,165,92,129,108,106,184,148,215,121
Gene_1565,161,286,277,259,184,349,278,278,163,406
Gene_1566,227,233,278,342,363,366,278,189,302,253
Gene_1567,73,96,74,136,83,92,64,99,121,106
Gene_1568,408,166,284,260,410,639,332,242,348,229
Gene_1569,245,213,274,200,310,174,130,224,188,208
Gene_1570,642,257,256,477,331,299,211,286,693,366
Gene_1571,66,31,16,22,39,14,16,19,22,23
Gene_1572,486,611,566,291,454,612,306,617,284,452
Gene_1573,43,107,39,69,48,143,48,76,52,112
Gene_1574,380,295,522,399,531,418,552,449,417,447
Gene_1575,372,504,453,543,256,196,532,218,242,298
Gene_1576,553,580,692,310,611,278,632,432,384,427
Gene_1577,118,132,185,131,103,85,231,118,106,99
Gene_1578,554,358,466,456,373,436,582,502,436,420
Gene_1579,134,102,97,119,155,95,157,88,90,119
Gene_1580,161,175,191,233,306,155,246,197,272,96
Gene_1581,578,456,168,502,382,351,171,420,435,337
Gene_1582,382,510,378,285,473,533,570,308,574,465
Gene_1583,203,174,274,180,221,192,200,274,186,252
Gene_1584,167,133,387,204,169,169,389,72,299,493
Gene_1585,113,201,202,107,226,206,205,253,236,198
Gene_1586,236,176,126,96,195,212,105,163,208,112
Gene_1587,324,309,405,170,292,272,283,512,179,381
Gene_1588,33,32,20,38,42,40,37,76,21,36
Gene_1589,284,439,224,282,244,608,322,297,385,350
Gene_1590,202,405,435,201,507,432,464,414,366,735
Gene_1591,68,58,79,150,68,52,79,97,80,57
Gene_1592,96,50,119,80,122,77,60,71,81,81
Gene_1593,424,243,280,225,287,202,284,266,146,240
Gene_1594,322,178,302,375,208,261,309,431,247,114
Gene_1595,141,161,165,150,85,199,234,218,184,68
Gene_1596,154,212,182,98,104,110,114,261,168,165
Gene_1597,162,267,523,216,364,371,306,164,209,252
Gene_1598,81,114,59,37,56,83,87,116,121,78
Gene_1599,517,652,249,349,643,563,524,271,820,361
Gene_1600,526,459,315,641,261,527,434,606,548,688
Gene_1601,217,81,156,103,130,120,132,68,114,137
Gene_1602,322,285,347,508,423,333,412,493,245,555
Gene_1603,429,341,371,241,206,229,237,303,272,205
Gene_1604,453,624,432,387,351,255,339,254,455,491
Gene_1605,67,101,55,71,92,118,109,78,49,92
Gene_1606,406,547,205,428,272,521,398,290,384,353
Gene_1607,215,249,156,218,332,115,285,323,262,277
Gene_1608,93,87,74,52,36,102,30,67,80,45
Gene_1609,119,67,62,62,130,79,63,58,44,84
Gene_1610,130,120,84,245,234,155,106,102,108,86
Gene_1611,388,372,443,219,324,310,290,246,217,202
Gene_1612,526,202,221,232,421,307,254,273,443,326
Gene_1613,202,183,179,138,314,253,167,156,438,215
Gene_1614,329,432,297,420,396,310,295,268,299,218
Gene_1615,341,524,370,492,459,346,523,625,501,479
Gene_1616,215,393,232,225,200,308,238,215,427,229
Gene_1617,133,161,167,163,111,255,444,204,123,292
Gene_1618,563,488,416,340,227,396,304,503,178,360
Gene_1619,78,135,113,80,128,175,144,107,116,122
Gene_1620,560,641,617,295,478,337,387,511,521,693
Gene_1621,237,159,194,196,186,224,241,280,210,301
Gene_1622,181,171,200,220,132,52,124,259,231,321
Gene_1623,246,163,185,270,139,170,111,185,378,247
Gene_1624,349,227,508,159,304,284,361,381,444,293
Gene_1625,25,25,16,29,21,16,43,33,19,28
Gene_1626,352,330,376,809,514,749,571,615,346,627
Gene_1627,214,164,212,140,174,161,146,224,154,211
Gene_1628,455,581,400,305,282,411,257,393,659,308
Gene_1629,296,250,350,304,323,246,498,287,314,115
Gene_1630,16,25,13,37,16,39,20,25,22,32
Gene_1631,551,293,336,258,267,343,393,321,356,263
Gene_1632,260,230,123,144,245,141,273,198,136,120
Gene_1633,529,279,290,337,322,505,410,434,407,283
Gene_1634,329,203,203,252,201,238,311,225,274,217
Gene_1635,339,527,235,391,120,227,436,373,175,403
Gene_1636,201,324,285,186,156,257,243,302,185,113
Gene_1637,184,433,374,486,444,510,145,589,278,367
Gene_1638,238,349,295,313,173,491,179,323,322,363
Gene_1639,42,14,32,41,18,19,30,36,34,32
Gene_1640,573,326,231,378,405,595,424,700,591,308
Gene_1641,461,410,501,339,480,313,492,281,667,294
Gene_1642,83,54,34,49,94,38,82,30,96,66
Gene_1643,523,605,686,191,420,297,472,459,422,284
Gene_1644,94,76,108,138,86,124,79,173,84,120
Gene_1645,445,501,421,475,265,573,336,597,197,498
Gene_1646,289,527,385,429,500,309,530,613,462,474
Gene_1647,391,340,269,136,341,273,359,304,164,267
Gene_1648,351,577,438,163,558,420,216,792,475,404
Gene_1649,196,168,490,262,91,177,100,200,213,237
Gene_1650,320,255,419,726,409,280,222,344,508,252
Gene_1651,40,27,24,38,39,62,65,96,53,35
Gene_1652,229,470,307,408,419,149,737,753,265,588
Gene_1653,55,69,65,39,59,68,84,96,68,47
Gene_1654,69,100,127,81,40,110,76,81,99,116
Gene_1655,389,653,522,362,410,360,578,774,518,407
Gene_1656,284,367,552,344,512,577,592,532,526,418
Gene_1657,763,494,353,776,574,528,544,411,456,160
Gene_1658,280,372,323,418,475,516,244,258,531,233
Gene_1659,133,170,218,157,97,172,123,93,95,136
Gene_1660,113,88,145,133,171,150,108,48,158,234
Gene_1661,330,422,462,438,273,220,296,380,413,300
Gene_1662,113,158,167,98,123,200,151,113,86,187
Gene_1663,150,149,134,77,82,125,142,154,92,134
Gene_1664,326,148,309,188,390,530,388,208,250,211
Gene_1665,296,289,330,219,237,313,262,216,242,521
Gene_1666,714,652,317,674,334,281,372,316,854,313
Gene_1667,436,855,306,366,306,297,414,392,410,292
Gene_1668,6,3,11,8,22,13,23,9,2,14
Gene_1669,693,304,434,410,462,515,376,451,655,229
Gene_1670,372,458,237,501,481,250,341,550,495,461
Gene_1671,278,277,246,265,358,247,231,286,318,326
Gene_1672,25,57,126,116,72,83,87,83,52,100
Gene_1673,445,263,330,234,517,446,433,220,125,226
Gene_1674,109,63,72,66,80,57,145,33,68,46
Gene_1675,93,95,74,90,62,186,160,70,111,81
Gene_1676,671,520,310,390,394,259,284,433,274,287
Gene_1677,367,352,167,242,457,255,351,397,562,283
Gene_1678,88,70,108,94,93,81,71,70,123,69
Gene_1679,283,315,257,503,268,303,322,267,498,611
Gene_1680,121,82,94,69,145,103,51,40,134,67
Gene_1681,163,324,168,167,245,182,288,589,237,380
Gene_1682,325,223,452,650,680,227,417,471,165,320
Gene_1683,86,106,111,147,180,74,86,69,79,83
Gene_1684,91,107,174,60,320,246,78,130,226,74
Gene_1685,371,352,302,246,304,316,584,396,370,298
Gene_1686,302,322,289,182,239,183,167,202,252,350
Gene_1687,97,73,144,59,64,57,68,56,69,93
Gene_1688,198,31,137,81,59,89,68,89,122,95
Gene_1689,32,71,49,24,76,112,57,71,53,30
Gene_1690,185,213,221,263,278,152,123,224,217,230
Gene_1691,97,104,146,112,63,105,127,182,138,94
Gene_1692,486,373,720,250,220,165,541,466,405,446
Gene_1693,295,275,124,405,220,188,348,297,218,282
Gene_1694,186,37,80,84,225,94,119,119,154,132
Gene_1695,103,64,109,153,153,86,147,64,197,219
Gene_1696,219,339,191,482,237,229,247,225,237,272
Gene_1697,117,173,97,82,152,121,174,191,96,134
Gene_1698,89,155,147,104,148,94,98,107,286,230
Gene_1699,167,233,194,191,261,150,172,211,175,180
Gene_1700,216,111,253,189,278,230,174,294,365,377
Gene_1701,44,67,73,54,77,34,67,70,65,43
Gene_1702,450,175,346,200,284,365,286,641,391,321
Gene_1703,106,181,113,91,202,218,131,117,176,278
Gene_1704,216,107,191,272,187,257,114,181,246,342
Gene_1705,98,203,104,116,107,181,180,153,124,127
Gene_1706,292,120,218,231,149,249,183,240,193,345
Gene_1707,610,314,477,444,859,487,490,251,352,422
Gene_1708,354,373,299,350,544,416,551,352,235,506
Gene_1709,359,394,620,316,408,451,286,231,318,428
Gene_1710,170,347,196,264,316,447,498,453,494,459
Gene_1711,174,136,157,137,145,152,201,158,96,171
Gene_1712,238,501,289,234,318,168,318,298,147,313
Gene_1713,321,599,817,525,386,623,582,538,509,443
Gene_1714,328,306,312,237,583,254,658,268,494,227
Gene_1715,442,286,419,492,635,193,779,399,375,298
Gene_1716,400,517,513,401,356,370,378,369,409,678
Gene_1717,391,535,388,492,469,523,328,201,343,373
Gene_1718,144,85,156,128,128,40,105,113,192,86
Gene_1719,345,369,382,152,339,194,209,238,284,293
Gene_1720,303,320,205,210,357,455,233,338,249,382
Gene_1721,183,174,309,171,248,252,248,166,138,217
Gene_1722,188,69,93,157,214,100,174,215,193,141
Gene_1723,473,401,383,260,393,353,442,364,404,487
Gene_1724,170,257,174,145,166,201,161,264,84,158
Gene_1725,143,142,118,238,176,163,143,241,186,173
Gene_1726,328,199,351,457,334,148,265,280,462,407
Gene_1727,113,251,103,141,137,164,169,74,149,133
Gene_1728,268,554,456,516,701,461,291,273,606,162
Gene_1729,233,331,148,194,327,200,408,286,419,280
Gene_1730,337,380,326,229,309,510,659,315,255,640
Gene_1731,261,187,456,287,236,198,267,286,375,660
Gene_1732,112,56,109,66,64,57,96,49,75,54
Gene_1733,41,40,35,54,16,54,42,17,29,55
Gene_1734,218,199,279,278,164,262,148,191,382,145
Gene_1735,260,442,468,299,595,373,559,441,369,445
Gene_1736,50,64,49,64,95,101,61,105,70,56
Gene_1737,18,24,21,18,13,30,24,26,20,28
Gene_1738,145,79,103,105,88,114,94,23,120,81
Gene_1739,222,309,198,499,568,281,335,367,540,413
Gene_1740,456,215,384,249,477,393,463,428,519,373
Gene_1741,469,422,434,426,174,405,255,477,471,415
Gene_1742,259,561,264,396,505,365,301,448,442,594
Gene_1743,173,260,153,379,256,200,286,233,218,369
Gene_1744,309,304,610,315,574,236,351,431,425,649
Gene_1745,99,143,136,76,159,57,95,133,128,192
Gene_1746,291,284,180,241,266,429,270,316,217,409
Gene_1747,118,98,212,214,229,149,71,157,153,89
Gene_1748,442,541,516,407,251,534,282,528,256,342
Gene_1749,467,388,636,238,281,725,528,239,445,262
Gene_1750,189,117,439,372,224,474,305,346,389,198
Gene_1751,415,409,509,272,282,820,271,411,560,448
Gene_1752,196,194,162,207,180,186,313,228,197,175
Gene_1753,47,41,32,76,84,29,46,45,43,31
Gene_1754,300,327,382,320,280,349,261,142,291,205
Gene_1755,446,304,442,202,169,540,314,333,433,508
Gene_1756,47,126,79,75,114,97,74,83,102,44
Gene_1757,421,301,315,440,205,369,385,400,465,495
Gene_1758,340,258,277,192,244,200,98,273,266,258
Gene_1759,163,263,109,229,111,102,128,199,153,95
Gene_1760,307,608,372,302,615,569,392,565,359,542
Gene_1761,13,16,15,29,18,10,26,21,13,9
Gene_1762,193,508,375,346,554,489,473,441,322,326
Gene_1763,75,25,59,51,21,70,71,74,89,41
Gene_1764,40,20,34,40,22,35,24,29,29,31
Gene_1765,480,549,314,734,476,332,582,493,536,481
Gene_1766,53,42,51,60,31,77,38,28,21,44
Gene_1767,269,335,374,227,417,385,159,301,279,235
Gene_1768,518,419,371,587,219,685,445,461,333,532
Gene_1769,334,449,485,483,198,300,362,306,331,550
Gene_1770,89,137,86,100,85,89,125,111,113,117
Gene_1771,92,128,80,56,113,153,183,77,65,171
Gene_1772,359,236,250,281,330,488,536,157,468,313
Gene_1773,43,46,25,54,25,48,28,24,48,40
Gene_1774,458,322,203,274,204,254,277,344,246,337
Gene_1775,170,123,259,112,158,122,132,295,320,309
Gene_1776,216,148,165,231,155,229,176,152,291,214
Gene_1777,127,386,163,88,227,300,243,148,467,66
Gene_1778,207,242,320,186,236,287,232,174,298,327
Gene_1779,403,344,264,331,315,289,397,192,306,306
Gene_1780,363,219,287,469,406,289,328,345,525,519
Gene_1781,406,523,207,264,616,217,328,242,458,273
Gene_1782,152,103,109,119,144,192,88,59,192,219
Gene_1783,316,544,498,145,284,281,508,368,193,368
Gene_1784,19,11,14,6,7,7,13,20,10,6
Gene_1785,326,215,380,158,265,224,377,298,178,299
Gene_1786,32,35,37,30,36,47,65,19,28,44
Gene_1787,607,402,189,338,321,318,541,226,302,401
Gene_1788,97,91,81,78,64,54,93,62,61,100
Gene_1789,408,815,653,464,517,359,396,344,457,430
Gene_1790,420,228,199,361,264,189,238,275,194,320
Gene_1791,157,94,77,48,116,127,111,61,82,154
Gene_1792,218,286,292,294,241,166,158,354,237,267
Gene_1793,441,282,179,257,183,609,299,298,245,332
Gene_1794,168,329,313,405,179,448,360,465,247,286
Gene_1795,542,405,688,601,416,310,196,288,323,433
Gene_1796,206,287,328,341,377,202,159,166,308,532
Gene_1797,160,209,128,142,77,83,101,58,46,55
Gene_1798,167,205,333,151,243,344,314,166,275,201
Gene_1799,484,209,473,399,667,455,273,396,229,364
Gene_1800,313,224,156,200,119,263,101,182,340,248
Gene_1801,37,60,55,53,70,72,40,65,60,76
Gene_1802,379,685,265,521,594,314,493,351,514,313
Gene_1803,413,667,449,553,587,261,580,728,723,313
Gene_1804,364,482,310,284,489,294,343,388,323,578
Gene_1805,13,5,10,7,12,12,13,17,23,10
Gene_1806,643,462,328,769,668,308,481,806,606,650
Gene_1807,457,206,380,197,182,285,309,305,186,234
Gene_1808,208,97,161,226,154,149,194,151,252,148
Gene_1809,112,99,98,52,115,93,84,103,76,129
Gene_1810,537,373,353,356,278,176,361,275,475,311
Gene_1811,261,278,119,169,162,286,235,134,289,206
Gene_1812,436,307,232,412,369,472,298,604,454,360
Gene_1813,102,208,205,300,110,358,215,286,210,396
Gene_1814,62,272,100,202,101,45,167,174,179,200
Gene_1815,65,135,47,49,65,67,108,59,61,74
Gene_1816,560,174,200,521,234,326,409,427,182,346
Gene_1817,388,262,261,195,391,285,413,272,563,245
Gene_1818,21,8,18,19,13,17,16,23,13,23
Gene_1819,365,488,692,475,663,398,270,426,720,484
Gene_1820,4,15,10,12,10,17,22,4,6,10
Gene_1821,332,204,273,276,429,280,134,358,281,462
Gene_1822,102,138,141,164,166,128,76,143,95,263
Gene_1823,208,360,451,488,505,441,439,473,398,552
Gene_1824,297,267,137,235,290,243,180,392,179,384
Gene_1825,430,314,345,470,344,974,939,325,731,513
Gene_1826,504,506,498,274,393,443,831,307,362,424
Gene_1827,243,180,121,157,97,87,91,301,210,270
Gene_1828,486,461,199,299,311,241,280,489,417,350
Gene_1829,214,315,163,243,223,315,163,271,157,168
Gene_1830,86,113,173,168,150,75,145,135,81,136
Gene_1831,179,288,180,291,347,488,318,425,324,234
Gene_1832,199,324,181,270,184,204,238,265,270,148
Gene_1833,366,200,130,302,152,332,260,204,149,177
Gene_1834,200,173,102,151,153,68,195,253,243,136
Gene_1835,8,11,13,9,19,18,14,12,8,9
Gene_1836,388,378,543,442,898,384,450,611,335,674
Gene_1837,85,111,120,63,162,208,140,145,192,159
Gene_1838,75,73,78,152,104,107,116,42,104,71
Gene_1839,25,5,21,18,8,10,19,14,20,17
Gene_1840,261,182,216,195,204,145,215,234,137,325
Gene_1841,241,229,193,319,363,323,56,387,407,275
Gene_1842,121,254,88,149,143,122,126,49,134,128
Gene_1843,70,97,95,25,108,39,105,73,123,85
Gene_1844,313,172,138,270,327,194,248,265,241,205
Gene_1845,571,957,444,602,610,467,416,468,490,543
Gene_1846,433,480,284,317,334,251,533,425,282,548
Gene_1847,364,241,233,278,394,362,153,220,167,205
Gene_1848,99,178,175,171,223,117,134,180,116,132
Gene_1849,61,117,52,145,124,81,74,87,109,70
Gene_1850,266,109,209,174,280,83,184,163,226,195
Gene_1851,211,238,260,328,213,455,196,210,109,138
Gene_1852,55,42,129,100,73,57,34,48,64,74
Gene_1853,508,493,381,510,326,333,702,601,942,205
Gene_1854,189,175,130,85,154,156,116,70,206,175
Gene_1855,270,449,284,151,207,137,327,134,322,211
Gene_1856,110,122,110,78,91,67,88,63,110,83
Gene_1857,238,156,108,239,135,313,117,141,193,218
Gene_1858,66,119,141,83,56,65,67,37,108,98
Gene_1859,380,316,367,545,324,244,292,475,685,427
Gene_1860,417,231,250,196,143,161,231,164,267,134
Gene_1861,14,17,16,15,16,18,18,15,19,29
Gene_1862,262,396,673,345,347,354,265,277,522,273
Gene_1863,146,79,294,153,101,90,206,151,258,120
Gene_1864,205,171,244,232,193,476,238,258,188,165
Gene_1865,153,159,79,205,187,162,133,148,148,102
Gene_1866,251,288,295,130,205,251,128,155,201,158
Gene_1867,219,164,186,116,178,201,99,83,87,110
Gene_1868,192,374,473,267,361,665,329,486,490,342
Gene_1869,287,228,284,295,451,159,480,388,267,400
Gene_1870,89,106,207,62,115,103,99,138,68,101
Gene_1871,294,394,271,367,354,402,243,164,395,371
Gene_1872,272,95,147,146,67,110,162,154,226,170
Gene_1873,92,118,131,64,91,90,105,53,154,47
Gene_1874,286,535,134,308,188,239,228,314,332,268
Gene_1875,404,399,386,357,249,440,469,256,240,503
Gene_1876,316,244,296,130,261,208,249,268,261,295
Gene_1877,237,230,226,180,159,160,243,263,291,127
Gene_1878,252,214,267,253,294,198,448,230,385,280
Gene_1879,422,439,457,419,449,761,510,343,231,283
Gene_1880,396,385,228,446,307,357,466,623,329,205
Gene_1881,452,143,179,332,253,334,490,294,350,272
Gene_1882,298,175,288,259,138,204,134,349,218,324
Gene_1883,48,58,22,74,71,25,51,82,27,63
Gene_1884,24,24,18,35,43,18,26,43,19,39
Gene_1885,543,288,428,468,295,250,330,443,346,316
Gene_1886,505,570,476,407,284,306,532,367,650,252
Gene_1887,413,301,176,189,165,513,403,629,303,511
Gene_1888,396,395,297,566,736,679,197,392,273,619
Gene_1889,352,281,361,177,317,235,254,384,286,435
Gene_1890,517,653,353,477,531,484,641,418,500,386
Gene_1891,75,79,63,46,24,90,37,59,66,43
Gene_1892,460,182,449,300,722,386,383,436,549,252
Gene_1893,227,312,241,152,256,232,287,245,190,235
Gene_1894,305,584,385,407,562,526,673,497,590,235
Gene_1895,203,234,369,598,444,230,388,374,289,307
Gene_1896,205,268,131,264,178,308,243,180,396,176
Gene_1897,26,31,50,22,31,58,55,33,46,66
Gene_1898,281,323,215,418,425,235,122,206,362,275
Gene_1899,20,32,31,35,39,48,24,43,17,45
Gene_1900,382,452,503,321,624,815,238,325,337,327
Gene_1901,51,75,55,40,48,65,64,52,55,83
Gene_1902,116,255,134,112,162,75,203,202,235,100
Gene_1903,207,195,247,316,282,173,118,141,287,282
Gene_1904,398,262,208,342,320,313,172,389,265,442
Gene_1905,199,264,398,347,344,223,313,333,472,387
Gene_1906,98,66,30,45,26,70,74,64,43,57
Gene_1907,47,126,70,77,96,76,46,92,65,62
Gene_1908,456,228,358,634,309,539,793,643,541,559
Gene_1909,438,401,269,501,358,422,632,269,305,409
Gene_1910,118,247,119,159,159,193,174,163,140,126
Gene_1911,301,226,267,178,150,192,520,300,271,266
Gene_1912,453,340,243,282,359,187,349,403,231,244
Gene_1913,123,104,75,93,102,131,101,93,227,113
Gene_1914,56,33,58,108,110,104,112,116,77,45
Gene_1915,233,501,301,274,320,200,162,189,246,310
Gene_1916,216,147,311,138,94,137,111,336,192,277
Gene_1917,223,196,311,175,114,281,310,214,170,448
Gene_1918,92,82,70,71,50,106,64,93,129,135
Gene_1919,51,29,78,86,42,116,60,33,35,77
Gene_1920,265,476,423,470,392,472,469,632,316,317
Gene_1921,35,112,87,63,52,63,78,52,70,67
Gene_1922,445,324,359,382,403,448,441,528,544,365
Gene_1923,267,152,234,177,307,283,105,311,163,203
Gene_1924,143,149,237,263,223,285,339,437,311,285
Gene_1925,306,185,274,184,200,261,279,170,260,169
Gene_1926,50,22,39,19,25,15,37,41,17,31
Gene_1927,32,32,28,60,23,27,92,52,42,52
Gene_1928,75,112,98,60,71,31,69,74,66,42
Gene_1929,380,315,324,403,292,396,549,384,238,247
Gene_1930,103,167,110,86,165,234,126,181,217,186
Gene_1931,370,158,294,569,196,545,290,331,227,189
Gene_1932,204,122,284,272,83,112,168,86,169,168
Gene_1933,210,209,483,401,436,415,460,421,539,323
Gene_1934,560,326,326,501,330,321,460,436,255,551
Gene_1935,155,171,219,245,171,186,164,264,329,213
Gene_1936,29,18,18,22,19,26,22,48,45,16
Gene_1937,269,311,282,447,403,319,215,237,321,379
Gene_1938,186,238,159,103,115,342,127,200,233,279
Gene_1939,238,538,446,463,184,338,375,347,309,520
Gene_1940,488,560,273,134,404,526,445,272,624,376
Gene_1941,475,407,688,383,442,692,570,559,496,487
Gene_1942,390,484,300,709,322,329,358,232,293,341
Gene_1943,48,41,56,65,61,93,66,45,98,62
Gene_1944,405,205,308,206,178,278,207,611,467,154
Gene_1945,221,275,554,336,373,408,409,333,199,302
Gene_1946,142,165,63,201,120,76,139,127,80,102
Gene_1947,109,146,84,145,125,182,198,94,167,78
Gene_1948,618,481,541,522,219,504,233,399,378,399
Gene_1949,734,750,738,510,564,477,506,355,386,582
Gene_1950,474,338,150,514,362,294,227,507,253,338
Gene_1951,40,94,96,78,79,56,79,51,66,83
Gene_1952,274,407,404,324,141,338,133,210,248,330
Gene_1953,147,177,200,113,111,175,140,148,177,72
Gene_1954,144,112,98,135,105,133,184,251,114,88
Gene_1955,84,80,59,75,63,99,96,115,53,84
Gene_1956,108,83,94,148,78,91,140,70,120,106
Gene_1957,495,186,232,163,354,174,231,119,189,134
Gene_1958,121,76,90,52,64,36,56,56,42,40
Gene_1959,81,109,77,101,72,48,67,119,76,111
Gene_1960,65,93,121,88,69,35,52,60,110,45
Gene_1961,141,165,119,192,67,246,114,168,139,125
Gene_1962,409,686,345,368,486,664,272,415,482,836
Gene_1963,44,24,41,55,45,16,38,27,40,54
Gene_1964,119,137,165,150,40,129,132,122,108,91
Gene_1965,234,219,509,561,318,498,501,561,621,560
Gene_1966,95,37,36,63,40,40,50,44,43,61
Gene_1967,395,495,641,434,367,297,382,263,298,392
Gene_1968,29,46,50,50,62,45,50,12,27,51
Gene_1969,176,126,148,56,98,95,93,128,157,113
Gene_1970,392,277,465,462,425,394,442,369,513,455
Gene_1971,8,15,8,13,7,9,11,16,6,17
Gene_1972,197,279,281,259,226,204,241,304,185,403
Gene_1973,594,315,358,182,185,337,364,403,520,573
Gene_1974,173,318,248,130,203,114,284,206,97,269
Gene_1975,151,38,116,98,140,105,82,55,68,47
Gene_1976,48,27,51,31,36,25,42,21,51,54
Gene_1977,336,466,326,265,266,596,406,663,509,503
Gene_1978,476,372,423,429,370,544,225,505,531,533
Gene_1979,406,297,447,382,227,237,370,285,215,143
Gene_1980,294,357,430,545,229,426,419,396,345,317
Gene_1981,276,250,238,384,260,311,157,212,193,222
Gene_1982,308,618,564,187,486,507,440,445,329,597
